,State,Offense_Year,Offense_Type,Offense_Count
39875,WV,2002,prostitution_a_p_p,0
39876,WV,2002,prostitution_p,0
39877,WV,2002,prostitution_p_p,0
39878,WV,2002,rape,54
39879,WV,2002,robbery,122
39880,WV,2002,sex_offense,121
39881,WV,2002,simple_assault,5940
39882,WV,2002,stolen_property,202
39883,WV,2002,suspicion,0
39884,WV,2002,vagrancy,6
39885,WV,2002,vandalism,771
39886,WV,2002,weapons,348
39887,WV,2002,data_year,2002
39888,WV,2003,aggravated_assault,1124
39889,WV,2003,all_other_offenses,9306
39890,WV,2003,arson,48
39891,WV,2003,burglary,680
39892,WV,2003,curfew,93
39893,WV,2003,disorderly,790
39894,WV,2003,driving,5410
39895,WV,2003,drug_abuse_gt,3055
39896,WV,2003,drug_poss_m,1647
39897,WV,2003,drug_poss_opium,360
39898,WV,2003,drug_poss_other,181
39899,WV,2003,drug_poss_subtotal,2369
39900,WV,2003,drug_poss_synthetic,181
39901,WV,2003,drug_sales_m,213
39902,WV,2003,drug_sales_opium,308
39903,WV,2003,drug_sales_other,97
39904,WV,2003,drug_sales_subtotal,673
39905,WV,2003,drug_sales_synthetic,55
39906,WV,2003,drunkness,2757
39907,WV,2003,embezzlement,61
39908,WV,2003,forgery,371
39909,WV,2003,fraud,1294
39910,WV,2003,g_all,0
39911,WV,2003,g_b,0
39912,WV,2003,g_n,0
39913,WV,2003,g_t,2
39914,WV,2003,ht_c_s_a,0
39915,WV,2003,ht_i_s,0
39916,WV,2003,larceny,2871
39917,WV,2003,liquor,1669
39918,WV,2003,manslaughter,1
39919,WV,2003,mvt,286
39920,WV,2003,murder,33
39921,WV,2003,offense_family,110
39922,WV,2003,prostitution,108
39923,WV,2003,prostitution_a_p_p,0
39924,WV,2003,prostitution_p,0
39925,WV,2003,prostitution_p_p,0
39926,WV,2003,rape,34
39927,WV,2003,robbery,135
39928,WV,2003,sex_offense,129
39929,WV,2003,simple_assault,5333
39930,WV,2003,stolen_property,230
39931,WV,2003,suspicion,0
39932,WV,2003,vagrancy,21
39933,WV,2003,vandalism,745
39934,WV,2003,weapons,316
39935,WV,2003,data_year,2003
39936,WV,2004,aggravated_assault,1373
39937,WV,2004,all_other_offenses,12483
39938,WV,2004,arson,54
39939,WV,2004,burglary,835
39940,WV,2004,curfew,81
39941,WV,2004,disorderly,887
39942,WV,2004,driving,6164
39943,WV,2004,drug_abuse_gt,4781
39944,WV,2004,drug_poss_m,2644
39945,WV,2004,drug_poss_opium,502
39946,WV,2004,drug_poss_other,352
39947,WV,2004,drug_poss_subtotal,3799
39948,WV,2004,drug_poss_synthetic,301
39949,WV,2004,drug_sales_m,284
39950,WV,2004,drug_sales_opium,416
39951,WV,2004,drug_sales_other,183
39952,WV,2004,drug_sales_subtotal,942
39953,WV,2004,drug_sales_synthetic,59
39954,WV,2004,drunkness,3758
39955,WV,2004,embezzlement,89
39956,WV,2004,forgery,492
39957,WV,2004,fraud,1386
39958,WV,2004,g_all,0
39959,WV,2004,g_b,0
39960,WV,2004,g_n,0
39961,WV,2004,g_t,0
39962,WV,2004,ht_c_s_a,0
39963,WV,2004,ht_i_s,0
39964,WV,2004,larceny,4232
39965,WV,2004,liquor,1761
39966,WV,2004,manslaughter,2
39967,WV,2004,mvt,357
39968,WV,2004,murder,41
39969,WV,2004,offense_family,120
39970,WV,2004,prostitution,110
39971,WV,2004,prostitution_a_p_p,0
39972,WV,2004,prostitution_p,0
39973,WV,2004,prostitution_p_p,0
39974,WV,2004,rape,33
39975,WV,2004,robbery,176
39976,WV,2004,sex_offense,148
39977,WV,2004,simple_assault,7069
39978,WV,2004,stolen_property,297
39979,WV,2004,suspicion,0
39980,WV,2004,vagrancy,18
39981,WV,2004,vandalism,947
39982,WV,2004,weapons,463
39983,WV,2004,data_year,2004
39984,WV,2005,aggravated_assault,1428
39985,WV,2005,all_other_offenses,14286
39986,WV,2005,arson,44
39987,WV,2005,burglary,883
39988,WV,2005,curfew,64
39989,WV,2005,disorderly,1157
39990,WV,2005,driving,6924
39991,WV,2005,drug_abuse_gt,5950
39992,WV,2005,drug_poss_m,2837
39993,WV,2005,drug_poss_opium,808
39994,WV,2005,drug_poss_other,452
39995,WV,2005,drug_poss_subtotal,4448
39996,WV,2005,drug_poss_synthetic,351
39997,WV,2005,drug_sales_m,398
39998,WV,2005,drug_sales_opium,658
39999,WV,2005,drug_sales_other,205
40000,WV,2005,drug_sales_subtotal,1407
40001,WV,2005,drug_sales_synthetic,146
40002,WV,2005,drunkness,4447
40003,WV,2005,embezzlement,112
40004,WV,2005,forgery,558
40005,WV,2005,fraud,1527
40006,WV,2005,g_all,0
40007,WV,2005,g_b,0
40008,WV,2005,g_n,0
40009,WV,2005,g_t,3
40010,WV,2005,ht_c_s_a,0
40011,WV,2005,ht_i_s,0
40012,WV,2005,larceny,4578
40013,WV,2005,liquor,2068
40014,WV,2005,manslaughter,0
40015,WV,2005,mvt,374
40016,WV,2005,murder,59
40017,WV,2005,offense_family,129
40018,WV,2005,prostitution,163
40019,WV,2005,prostitution_a_p_p,0
40020,WV,2005,prostitution_p,0
40021,WV,2005,prostitution_p_p,0
40022,WV,2005,rape,56
40023,WV,2005,robbery,218
40024,WV,2005,sex_offense,189
40025,WV,2005,simple_assault,7664
40026,WV,2005,stolen_property,422
40027,WV,2005,suspicion,0
40028,WV,2005,vagrancy,40
40029,WV,2005,vandalism,1095
40030,WV,2005,weapons,436
40031,WV,2005,data_year,2005
40032,WV,2006,aggravated_assault,1462
40033,WV,2006,all_other_offenses,14807
40034,WV,2006,arson,73
40035,WV,2006,burglary,961
40036,WV,2006,curfew,119
40037,WV,2006,disorderly,1386
40038,WV,2006,driving,6876
40039,WV,2006,drug_abuse_gt,7131
40040,WV,2006,drug_poss_m,3390
40041,WV,2006,drug_poss_opium,1030
40042,WV,2006,drug_poss_other,636
40043,WV,2006,drug_poss_subtotal,5603
40044,WV,2006,drug_poss_synthetic,547
40045,WV,2006,drug_sales_m,425
40046,WV,2006,drug_sales_opium,739
40047,WV,2006,drug_sales_other,171
40048,WV,2006,drug_sales_subtotal,1451
40049,WV,2006,drug_sales_synthetic,116
40050,WV,2006,drunkness,5743
40051,WV,2006,embezzlement,135
40052,WV,2006,forgery,555
40053,WV,2006,fraud,1499
40054,WV,2006,g_all,0
40055,WV,2006,g_b,0
40056,WV,2006,g_n,0
40057,WV,2006,g_t,0
40058,WV,2006,ht_c_s_a,0
40059,WV,2006,ht_i_s,0
40060,WV,2006,larceny,4417
40061,WV,2006,liquor,2524
40062,WV,2006,manslaughter,0
40063,WV,2006,mvt,376
40064,WV,2006,murder,43
40065,WV,2006,offense_family,112
40066,WV,2006,prostitution,187
40067,WV,2006,prostitution_a_p_p,0
40068,WV,2006,prostitution_p,0
40069,WV,2006,prostitution_p_p,0
40070,WV,2006,rape,54
40071,WV,2006,robbery,222
40072,WV,2006,sex_offense,232
40073,WV,2006,simple_assault,8048
40074,WV,2006,stolen_property,366
40075,WV,2006,suspicion,0
40076,WV,2006,vagrancy,15
40077,WV,2006,vandalism,1130
40078,WV,2006,weapons,455
40079,WV,2006,data_year,2006
40080,WV,2007,aggravated_assault,1057
40081,WV,2007,all_other_offenses,15577
40082,WV,2007,arson,57
40083,WV,2007,burglary,679
40084,WV,2007,curfew,79
40085,WV,2007,disorderly,1497
40086,WV,2007,driving,6921
40087,WV,2007,drug_abuse_gt,4705
40088,WV,2007,drug_poss_m,2262
40089,WV,2007,drug_poss_opium,677
40090,WV,2007,drug_poss_other,410
40091,WV,2007,drug_poss_subtotal,3715
40092,WV,2007,drug_poss_synthetic,366
40093,WV,2007,drug_sales_m,307
40094,WV,2007,drug_sales_opium,382
40095,WV,2007,drug_sales_other,155
40096,WV,2007,drug_sales_subtotal,913
40097,WV,2007,drug_sales_synthetic,69
40098,WV,2007,drunkness,5290
40099,WV,2007,embezzlement,127
40100,WV,2007,forgery,368
40101,WV,2007,fraud,1127
40102,WV,2007,g_all,0
40103,WV,2007,g_b,0
40104,WV,2007,g_n,0
40105,WV,2007,g_t,6
40106,WV,2007,ht_c_s_a,0
40107,WV,2007,ht_i_s,0
40108,WV,2007,larceny,4162
40109,WV,2007,liquor,1798
40110,WV,2007,manslaughter,1
40111,WV,2007,mvt,241
40112,WV,2007,murder,38
40113,WV,2007,offense_family,65
40114,WV,2007,prostitution,235
40115,WV,2007,prostitution_a_p_p,0
40116,WV,2007,prostitution_p,0
40117,WV,2007,prostitution_p_p,0
40118,WV,2007,rape,35
40119,WV,2007,robbery,170
40120,WV,2007,sex_offense,126
40121,WV,2007,simple_assault,6539
40122,WV,2007,stolen_property,315
40123,WV,2007,suspicion,0
40124,WV,2007,vagrancy,14
40125,WV,2007,vandalism,798
40126,WV,2007,weapons,310
40127,WV,2007,data_year,2007
40128,WV,2008,aggravated_assault,1587
40129,WV,2008,all_other_offenses,15527
40130,WV,2008,arson,50
40131,WV,2008,burglary,1013
40132,WV,2008,curfew,91
40133,WV,2008,disorderly,1568
40134,WV,2008,driving,6638
40135,WV,2008,drug_abuse_gt,6935
40136,WV,2008,drug_poss_m,3341
40137,WV,2008,drug_poss_opium,703
40138,WV,2008,drug_poss_other,705
40139,WV,2008,drug_poss_subtotal,5630
40140,WV,2008,drug_poss_synthetic,881
40141,WV,2008,drug_sales_m,391
40142,WV,2008,drug_sales_opium,387
40143,WV,2008,drug_sales_other,188
40144,WV,2008,drug_sales_subtotal,1080
40145,WV,2008,drug_sales_synthetic,114
40146,WV,2008,drunkness,5651
40147,WV,2008,embezzlement,150
40148,WV,2008,forgery,546
40149,WV,2008,fraud,1319
40150,WV,2008,g_all,0
40151,WV,2008,g_b,0
40152,WV,2008,g_n,0
40153,WV,2008,g_t,20
40154,WV,2008,ht_c_s_a,0
40155,WV,2008,ht_i_s,0
40156,WV,2008,larceny,6002
40157,WV,2008,liquor,1918
40158,WV,2008,manslaughter,1
40159,WV,2008,mvt,298
40160,WV,2008,murder,58
40161,WV,2008,offense_family,145
40162,WV,2008,prostitution,203
40163,WV,2008,prostitution_a_p_p,0
40164,WV,2008,prostitution_p,0
40165,WV,2008,prostitution_p_p,0
40166,WV,2008,rape,73
40167,WV,2008,robbery,242
40168,WV,2008,sex_offense,199
40169,WV,2008,simple_assault,8478
40170,WV,2008,stolen_property,324
40171,WV,2008,suspicion,0
40172,WV,2008,vagrancy,18
40173,WV,2008,vandalism,1196
40174,WV,2008,weapons,423
40175,WV,2008,data_year,2008
40176,WV,2009,aggravated_assault,1595
40177,WV,2009,all_other_offenses,17134
40178,WV,2009,arson,46
40179,WV,2009,burglary,1125
40180,WV,2009,curfew,75
40181,WV,2009,disorderly,1323
40182,WV,2009,driving,6345
40183,WV,2009,drug_abuse_gt,7596
40184,WV,2009,drug_poss_m,3509
40185,WV,2009,drug_poss_opium,635
40186,WV,2009,drug_poss_other,845
40187,WV,2009,drug_poss_subtotal,6054
40188,WV,2009,drug_poss_synthetic,1065
40189,WV,2009,drug_sales_m,464
40190,WV,2009,drug_sales_opium,466
40191,WV,2009,drug_sales_other,237
40192,WV,2009,drug_sales_subtotal,1382
40193,WV,2009,drug_sales_synthetic,215
40194,WV,2009,drunkness,5027
40195,WV,2009,embezzlement,135
40196,WV,2009,forgery,488
40197,WV,2009,fraud,1268
40198,WV,2009,g_all,0
40199,WV,2009,g_b,0
40200,WV,2009,g_n,0
40201,WV,2009,g_t,12
40202,WV,2009,ht_c_s_a,0
40203,WV,2009,ht_i_s,0
40204,WV,2009,larceny,6403
40205,WV,2009,liquor,2152
40206,WV,2009,manslaughter,2
40207,WV,2009,mvt,257
40208,WV,2009,murder,62
40209,WV,2009,offense_family,118
40210,WV,2009,prostitution,140
40211,WV,2009,prostitution_a_p_p,0
40212,WV,2009,prostitution_p,0
40213,WV,2009,prostitution_p_p,0
40214,WV,2009,rape,77
40215,WV,2009,robbery,291
40216,WV,2009,sex_offense,207
40217,WV,2009,simple_assault,8136
40218,WV,2009,stolen_property,353
40219,WV,2009,suspicion,0
40220,WV,2009,vagrancy,14
40221,WV,2009,vandalism,1139
40222,WV,2009,weapons,416
40223,WV,2009,data_year,2009
40224,WV,2010,aggravated_assault,1624
40225,WV,2010,all_other_offenses,11767
40226,WV,2010,arson,59
40227,WV,2010,burglary,933
40228,WV,2010,curfew,67
40229,WV,2010,disorderly,1137
40230,WV,2010,driving,5032
40231,WV,2010,drug_abuse_gt,6628
40232,WV,2010,drug_poss_m,2938
40233,WV,2010,drug_poss_opium,496
40234,WV,2010,drug_poss_other,842
40235,WV,2010,drug_poss_subtotal,5224
40236,WV,2010,drug_poss_synthetic,948
40237,WV,2010,drug_sales_m,478
40238,WV,2010,drug_sales_opium,367
40239,WV,2010,drug_sales_other,227
40240,WV,2010,drug_sales_subtotal,1298
40241,WV,2010,drug_sales_synthetic,226
40242,WV,2010,drunkness,3520
40243,WV,2010,embezzlement,145
40244,WV,2010,forgery,467
40245,WV,2010,fraud,827
40246,WV,2010,g_all,0
40247,WV,2010,g_b,0
40248,WV,2010,g_n,0
40249,WV,2010,g_t,10
40250,WV,2010,ht_c_s_a,0
40251,WV,2010,ht_i_s,0
40252,WV,2010,larceny,5004
40253,WV,2010,liquor,1771
40254,WV,2010,manslaughter,2
40255,WV,2010,mvt,203
40256,WV,2010,murder,28
40257,WV,2010,offense_family,89
40258,WV,2010,prostitution,117
40259,WV,2010,prostitution_a_p_p,0
40260,WV,2010,prostitution_p,0
40261,WV,2010,prostitution_p_p,0
40262,WV,2010,rape,66
40263,WV,2010,robbery,176
40264,WV,2010,sex_offense,139
40265,WV,2010,simple_assault,6578
40266,WV,2010,stolen_property,352
40267,WV,2010,suspicion,0
40268,WV,2010,vagrancy,7
40269,WV,2010,vandalism,856
40270,WV,2010,weapons,327
40271,WV,2010,data_year,2010
40272,WV,2011,aggravated_assault,1636
40273,WV,2011,all_other_offenses,14209
40274,WV,2011,arson,41
40275,WV,2011,burglary,1026
40276,WV,2011,curfew,70
40277,WV,2011,disorderly,1040
40278,WV,2011,driving,5419
40279,WV,2011,drug_abuse_gt,6875
40280,WV,2011,drug_poss_m,3116
40281,WV,2011,drug_poss_opium,528
40282,WV,2011,drug_poss_other,927
40283,WV,2011,drug_poss_subtotal,5479
40284,WV,2011,drug_poss_synthetic,908
40285,WV,2011,drug_sales_m,390
40286,WV,2011,drug_sales_opium,388
40287,WV,2011,drug_sales_other,157
40288,WV,2011,drug_sales_subtotal,1178
40289,WV,2011,drug_sales_synthetic,243
40290,WV,2011,drunkness,3045
40291,WV,2011,embezzlement,142
40292,WV,2011,forgery,441
40293,WV,2011,fraud,797
40294,WV,2011,g_all,0
40295,WV,2011,g_b,0
40296,WV,2011,g_n,0
40297,WV,2011,g_t,23
40298,WV,2011,ht_c_s_a,0
40299,WV,2011,ht_i_s,0
40300,WV,2011,larceny,5325
40301,WV,2011,liquor,1716
40302,WV,2011,manslaughter,1
40303,WV,2011,mvt,254
40304,WV,2011,murder,46
40305,WV,2011,offense_family,88
40306,WV,2011,prostitution,98
40307,WV,2011,prostitution_a_p_p,0
40308,WV,2011,prostitution_p,0
40309,WV,2011,prostitution_p_p,0
40310,WV,2011,rape,61
40311,WV,2011,robbery,241
40312,WV,2011,sex_offense,161
40313,WV,2011,simple_assault,6238
40314,WV,2011,stolen_property,345
40315,WV,2011,suspicion,0
40316,WV,2011,vagrancy,11
40317,WV,2011,vandalism,936
40318,WV,2011,weapons,396
40319,WV,2011,data_year,2011
40320,WV,2012,aggravated_assault,1810
40321,WV,2012,all_other_offenses,16621
40322,WV,2012,arson,53
40323,WV,2012,burglary,1118
40324,WV,2012,curfew,47
40325,WV,2012,disorderly,1225
40326,WV,2012,driving,7316
40327,WV,2012,drug_abuse_gt,8111
40328,WV,2012,drug_poss_m,3696
40329,WV,2012,drug_poss_opium,610
40330,WV,2012,drug_poss_other,1033
40331,WV,2012,drug_poss_subtotal,6402
40332,WV,2012,drug_poss_synthetic,1063
40333,WV,2012,drug_sales_m,468
40334,WV,2012,drug_sales_opium,429
40335,WV,2012,drug_sales_other,213
40336,WV,2012,drug_sales_subtotal,1459
40337,WV,2012,drug_sales_synthetic,349
40338,WV,2012,drunkness,3306
40339,WV,2012,embezzlement,168
40340,WV,2012,forgery,458
40341,WV,2012,fraud,825
40342,WV,2012,g_all,0
40343,WV,2012,g_b,0
40344,WV,2012,g_n,0
40345,WV,2012,g_t,3
40346,WV,2012,ht_c_s_a,0
40347,WV,2012,ht_i_s,0
40348,WV,2012,larceny,6991
40349,WV,2012,liquor,1851
40350,WV,2012,manslaughter,0
40351,WV,2012,mvt,267
40352,WV,2012,murder,47
40353,WV,2012,offense_family,103
40354,WV,2012,prostitution,87
40355,WV,2012,prostitution_a_p_p,0
40356,WV,2012,prostitution_p,0
40357,WV,2012,prostitution_p_p,0
40358,WV,2012,rape,69
40359,WV,2012,robbery,262
40360,WV,2012,sex_offense,188
40361,WV,2012,simple_assault,6892
40362,WV,2012,stolen_property,411
40363,WV,2012,suspicion,0
40364,WV,2012,vagrancy,13
40365,WV,2012,vandalism,978
40366,WV,2012,weapons,443
40367,WV,2012,data_year,2012
40368,WV,2013,aggravated_assault,1613
40369,WV,2013,all_other_offenses,14465
40370,WV,2013,arson,34
40371,WV,2013,burglary,955
40372,WV,2013,curfew,36
40373,WV,2013,disorderly,897
40374,WV,2013,driving,6075
40375,WV,2013,drug_abuse_gt,6913
40376,WV,2013,drug_poss_m,3035
40377,WV,2013,drug_poss_opium,636
40378,WV,2013,drug_poss_other,838
40379,WV,2013,drug_poss_subtotal,5381
40380,WV,2013,drug_poss_synthetic,872
40381,WV,2013,drug_sales_m,353
40382,WV,2013,drug_sales_opium,473
40383,WV,2013,drug_sales_other,229
40384,WV,2013,drug_sales_subtotal,1234
40385,WV,2013,drug_sales_synthetic,179
40386,WV,2013,drunkness,2460
40387,WV,2013,embezzlement,156
40388,WV,2013,forgery,334
40389,WV,2013,fraud,720
40390,WV,2013,g_all,0
40391,WV,2013,g_b,0
40392,WV,2013,g_n,0
40393,WV,2013,g_t,5
40394,WV,2013,ht_c_s_a,0
40395,WV,2013,ht_i_s,0
40396,WV,2013,larceny,6032
40397,WV,2013,liquor,1779
40398,WV,2013,manslaughter,1
40399,WV,2013,mvt,184
40400,WV,2013,murder,33
40401,WV,2013,offense_family,84
40402,WV,2013,prostitution,117
40403,WV,2013,prostitution_a_p_p,0
40404,WV,2013,prostitution_p,0
40405,WV,2013,prostitution_p_p,0
40406,WV,2013,rape,95
40407,WV,2013,robbery,182
40408,WV,2013,sex_offense,132
40409,WV,2013,simple_assault,5621
40410,WV,2013,stolen_property,367
40411,WV,2013,suspicion,0
40412,WV,2013,vagrancy,11
40413,WV,2013,vandalism,735
40414,WV,2013,weapons,360
40415,WV,2013,data_year,2013
40416,WV,2014,aggravated_assault,1688
40417,WV,2014,all_other_offenses,13415
40418,WV,2014,arson,27
40419,WV,2014,burglary,807
40420,WV,2014,curfew,5
40421,WV,2014,disorderly,667
40422,WV,2014,driving,5010
40423,WV,2014,drug_abuse_gt,6425
40424,WV,2014,drug_poss_m,2785
40425,WV,2014,drug_poss_opium,661
40426,WV,2014,drug_poss_other,756
40427,WV,2014,drug_poss_subtotal,5011
40428,WV,2014,drug_poss_synthetic,809
40429,WV,2014,drug_sales_m,397
40430,WV,2014,drug_sales_opium,406
40431,WV,2014,drug_sales_other,241
40432,WV,2014,drug_sales_subtotal,1217
40433,WV,2014,drug_sales_synthetic,173
40434,WV,2014,drunkness,1349
40435,WV,2014,embezzlement,161
40436,WV,2014,forgery,320
40437,WV,2014,fraud,613
40438,WV,2014,g_all,0
40439,WV,2014,g_b,0
40440,WV,2014,g_n,0
40441,WV,2014,g_t,8
40442,WV,2014,ht_c_s_a,0
40443,WV,2014,ht_i_s,0
40444,WV,2014,larceny,6463
40445,WV,2014,liquor,1282
40446,WV,2014,manslaughter,1
40447,WV,2014,mvt,218
40448,WV,2014,murder,57
40449,WV,2014,offense_family,84
40450,WV,2014,prostitution,78
40451,WV,2014,prostitution_a_p_p,0
40452,WV,2014,prostitution_p,0
40453,WV,2014,prostitution_p_p,0
40454,WV,2014,rape,99
40455,WV,2014,robbery,165
40456,WV,2014,sex_offense,138
40457,WV,2014,simple_assault,5372
40458,WV,2014,stolen_property,314
40459,WV,2014,suspicion,0
40460,WV,2014,vagrancy,29
40461,WV,2014,vandalism,705
40462,WV,2014,weapons,340
40463,WV,2014,data_year,2014
40464,WV,2015,aggravated_assault,1750
40465,WV,2015,all_other_offenses,13719
40466,WV,2015,arson,45
40467,WV,2015,burglary,856
40468,WV,2015,curfew,16
40469,WV,2015,disorderly,782
40470,WV,2015,driving,5425
40471,WV,2015,drug_abuse_gt,7093
40472,WV,2015,drug_poss_m,2875
40473,WV,2015,drug_poss_opium,824
40474,WV,2015,drug_poss_other,949
40475,WV,2015,drug_poss_subtotal,5471
40476,WV,2015,drug_poss_synthetic,823
40477,WV,2015,drug_sales_m,410
40478,WV,2015,drug_sales_opium,544
40479,WV,2015,drug_sales_other,262
40480,WV,2015,drug_sales_subtotal,1449
40481,WV,2015,drug_sales_synthetic,233
40482,WV,2015,drunkness,1184
40483,WV,2015,embezzlement,169
40484,WV,2015,forgery,350
40485,WV,2015,fraud,688
40486,WV,2015,g_all,0
40487,WV,2015,g_b,0
40488,WV,2015,g_n,0
40489,WV,2015,g_t,2
40490,WV,2015,ht_c_s_a,0
40491,WV,2015,ht_i_s,0
40492,WV,2015,larceny,6682
40493,WV,2015,liquor,1066
40494,WV,2015,manslaughter,0
40495,WV,2015,mvt,240
40496,WV,2015,murder,45
40497,WV,2015,offense_family,124
40498,WV,2015,prostitution,66
40499,WV,2015,prostitution_a_p_p,0
40500,WV,2015,prostitution_p,0
40501,WV,2015,prostitution_p_p,0
40502,WV,2015,rape,92
40503,WV,2015,robbery,174
40504,WV,2015,sex_offense,132
40505,WV,2015,simple_assault,5733
40506,WV,2015,stolen_property,399
40507,WV,2015,suspicion,0
40508,WV,2015,vagrancy,27
40509,WV,2015,vandalism,857
40510,WV,2015,weapons,443
40511,WV,2015,data_year,2015
40512,WV,2016,aggravated_assault,1873
40513,WV,2016,all_other_offenses,14801
40514,WV,2016,arson,43
40515,WV,2016,burglary,918
40516,WV,2016,curfew,10
40517,WV,2016,disorderly,743
40518,WV,2016,driving,5396
40519,WV,2016,drug_abuse_gt,7317
40520,WV,2016,drug_poss_m,2638
40521,WV,2016,drug_poss_opium,999
40522,WV,2016,drug_poss_other,1148
40523,WV,2016,drug_poss_subtotal,5469
40524,WV,2016,drug_poss_synthetic,684
40525,WV,2016,drug_sales_m,374
40526,WV,2016,drug_sales_opium,678
40527,WV,2016,drug_sales_other,330
40528,WV,2016,drug_sales_subtotal,1630
40529,WV,2016,drug_sales_synthetic,248
40530,WV,2016,drunkness,771
40531,WV,2016,embezzlement,110
40532,WV,2016,forgery,379
40533,WV,2016,fraud,600
40534,WV,2016,g_all,0
40535,WV,2016,g_b,0
40536,WV,2016,g_n,0
40537,WV,2016,g_t,3
40538,WV,2016,ht_c_s_a,0
40539,WV,2016,ht_i_s,0
40540,WV,2016,larceny,5952
40541,WV,2016,liquor,739
40542,WV,2016,manslaughter,1
40543,WV,2016,mvt,282
40544,WV,2016,murder,51
40545,WV,2016,offense_family,163
40546,WV,2016,prostitution,98
40547,WV,2016,prostitution_a_p_p,0
40548,WV,2016,prostitution_p,0
40549,WV,2016,prostitution_p_p,0
40550,WV,2016,rape,109
40551,WV,2016,robbery,190
40552,WV,2016,sex_offense,116
40553,WV,2016,simple_assault,5527
40554,WV,2016,stolen_property,422
40555,WV,2016,suspicion,0
40556,WV,2016,vagrancy,31
40557,WV,2016,vandalism,693
40558,WV,2016,weapons,516
40559,WV,2016,data_year,2016
40560,WV,2017,aggravated_assault,1790
40561,WV,2017,all_other_offenses,13311
40562,WV,2017,arson,40
40563,WV,2017,burglary,835
40564,WV,2017,curfew,9
40565,WV,2017,disorderly,843
40566,WV,2017,driving,4941
40567,WV,2017,drug_abuse_gt,8392
40568,WV,2017,drug_poss_m,2895
40569,WV,2017,drug_poss_opium,1200
40570,WV,2017,drug_poss_other,1706
40571,WV,2017,drug_poss_subtotal,6395
40572,WV,2017,drug_poss_synthetic,594
40573,WV,2017,drug_sales_m,338
40574,WV,2017,drug_sales_opium,655
40575,WV,2017,drug_sales_other,556
40576,WV,2017,drug_sales_subtotal,1663
40577,WV,2017,drug_sales_synthetic,114
40578,WV,2017,drunkness,976
40579,WV,2017,embezzlement,127
40580,WV,2017,forgery,316
40581,WV,2017,fraud,563
40582,WV,2017,g_all,0
40583,WV,2017,g_b,0
40584,WV,2017,g_n,0
40585,WV,2017,g_t,0
40586,WV,2017,ht_c_s_a,0
40587,WV,2017,ht_i_s,0
40588,WV,2017,larceny,4698
40589,WV,2017,liquor,932
40590,WV,2017,manslaughter,1
40591,WV,2017,mvt,310
40592,WV,2017,murder,52
40593,WV,2017,offense_family,161
40594,WV,2017,prostitution,121
40595,WV,2017,prostitution_a_p_p,13
40596,WV,2017,prostitution_p,108
40597,WV,2017,prostitution_p_p,0
40598,WV,2017,rape,118
40599,WV,2017,robbery,140
40600,WV,2017,sex_offense,93
40601,WV,2017,simple_assault,4961
40602,WV,2017,stolen_property,494
40603,WV,2017,suspicion,0
40604,WV,2017,vagrancy,27
40605,WV,2017,vandalism,705
40606,WV,2017,weapons,403
40607,WV,2017,data_year,2017
40608,WY,2000,aggravated_assault,549
40609,WY,2000,all_other_offenses,10049
40610,WY,2000,arson,29
40611,WY,2000,burglary,396
40612,WY,2000,curfew,762
40613,WY,2000,disorderly,1477
40614,WY,2000,driving,4488
40615,WY,2000,drug_abuse_gt,2310
40616,WY,2000,drug_poss_m,1626
40617,WY,2000,drug_poss_opium,61
40618,WY,2000,drug_poss_other,281
40619,WY,2000,drug_poss_subtotal,2040
40620,WY,2000,drug_poss_synthetic,72
40621,WY,2000,drug_sales_m,164
40622,WY,2000,drug_sales_opium,32
40623,WY,2000,drug_sales_other,39
40624,WY,2000,drug_sales_subtotal,270
40625,WY,2000,drug_sales_synthetic,35
40626,WY,2000,drunkness,1451
40627,WY,2000,embezzlement,2
40628,WY,2000,forgery,128
40629,WY,2000,fraud,227
40630,WY,2000,g_all,1
40631,WY,2000,g_b,0
40632,WY,2000,g_n,0
40633,WY,2000,g_t,1
40634,WY,2000,ht_c_s_a,0
40635,WY,2000,ht_i_s,0
40636,WY,2000,larceny,2309
40637,WY,2000,liquor,5658
40638,WY,2000,manslaughter,6
40639,WY,2000,mvt,136
40640,WY,2000,murder,11
40641,WY,2000,offense_family,210
40642,WY,2000,prostitution,4
40643,WY,2000,prostitution_a_p_p,0
40644,WY,2000,prostitution_p,0
40645,WY,2000,prostitution_p_p,0
40646,WY,2000,rape,45
40647,WY,2000,robbery,38
40648,WY,2000,sex_offense,147
40649,WY,2000,simple_assault,2591
40650,WY,2000,stolen_property,91
40651,WY,2000,suspicion,117
40652,WY,2000,vagrancy,12
40653,WY,2000,vandalism,540
40654,WY,2000,weapons,146
40655,WY,2000,data_year,2000
40656,WY,2001,aggravated_assault,532
40657,WY,2001,all_other_offenses,11050
40658,WY,2001,arson,51
40659,WY,2001,burglary,413
40660,WY,2001,curfew,532
40661,WY,2001,disorderly,1565
40662,WY,2001,driving,4695
40663,WY,2001,drug_abuse_gt,2719
40664,WY,2001,drug_poss_m,1934
40665,WY,2001,drug_poss_opium,49
40666,WY,2001,drug_poss_other,344
40667,WY,2001,drug_poss_subtotal,2466
40668,WY,2001,drug_poss_synthetic,139
40669,WY,2001,drug_sales_m,130
40670,WY,2001,drug_sales_opium,12
40671,WY,2001,drug_sales_other,35
40672,WY,2001,drug_sales_subtotal,253
